domain,country,task,method,model,scoring_policy,regime,n_origins,n_pit_cells,crps,qwcrps,energy_score,variogram_score,coverage80,coverage95,width80,width95,pit_mean,pit_ks,pit_cvm
us_class8,US,unconditional,equal_penalty,Equal penalties,raw,calm,9,864,0.34634900718313794,0.31516957021139236,4.368379377386269,0.12357636076067877,0.8888888888888888,0.9699074074074076,2.0272142760239102,3.4015062289342413,0.4771488156904824,0.07933039183039181,1.9598351351337948
us_class8,US,unconditional,full_gibvar,Soft graph guidance,raw,calm,9,864,0.34714525901513604,0.3160810514015233,4.374431342090954,0.12387910476327096,0.8861882716049383,0.9695216049382717,2.0265309695834985,3.4142079326541284,0.47581334560501226,0.07966339216339213,1.8441380782008907
us_class8,US,unconditional,forced_graph,Forced preferred edges,raw,calm,9,864,0.3751003083031188,0.33840669096709003,4.702478181018417,0.13366222274704798,0.8761574074074074,0.9741512345679012,2.0996318757685852,3.524634261052226,0.4623852228018895,0.07851292226292228,2.3167025193852533
